id,tweet,cleaned_tweet,subtask_a,subtask_b,subtask_c
20506,@USER @USER @USER Think about - Trumper supporters have to hide their support for Trump and/or take the life into their own hands if they go out w/Trump #MAGA hat on-it never was like this in the America I remember.  We could have our own political beliefs but still be civil &amp; cordial! Upsetting,think trumper supporters hide support trump take life hands go w trump maga hat never like america remember could political beliefs still civil cordial upsetting,OFF,TIN,IND
18840,@USER He's an actor and a comedian not a political leader,actor comedian political leader,NOT,,
49479,@USER Could you kiss his ass more? You are a complete disgrace as a Senator #VoteHimOut #VoteBlue #VoteThemOut #Blackmail URL,could kiss ass complete disgrace senator votehimout voteblue votethemout blackmail,OFF,TIN,IND
24867,@USER @USER I banned him personally a long time ago. But it isn’t breaking the law when I do it.,banned personally long time ago breaking law,NOT,,
80858,@USER @USER @USER @USER uses rehab as a place to escape when she’s in trouble. She makes jokes of her situation. She should be in jail for assaulting a police officer and threatening to kill him. She is classless. She should leave with boring Carole.,uses rehab place escape trouble makes jokes situation jail assaulting police officer threatening kill classless leave boring carole,OFF,TIN,IND
75985,@USER Never had any intentions of showing up. Only intended to delay and testify by way of DNC hit woman lawyer and media.  Time to vote on Kavanaugh and any Republican not confirming as Justice should be remembered by all conservatives at the polls.,never intentions showing intended delay testify way dnc hit woman lawyer media time vote kavanaugh republican confirming justice remembered conservatives polls,NOT,,
54122,@USER Get used to it......thats what he says.,get used thats says,NOT,,
38774,@USER @USER @USER One of the best #MAGA men on Twatter.  Good heart to heart. Hey Jack... URL,one best maga men twatter good heart heart hey jack,NOT,,
25149,@USER EXACTLY!  Nice 😊,exactly nice,NOT,,
54744,@USER @USER So says the man who’s turning California into a third world country.,says man turning california third world country,NOT,,
44019,@USER Football is an all American sport that brings families and communities together.  It also celebrates masculinity. It seems these things are under attack today.,football american sport brings families communities together also celebrates masculinity seems things attack today,NOT,,
99581,@USER Do you think she is afraid of pigs that are not the same colour as her? 😊,think afraid pigs colour,OFF,TIN,OTH
32277,@USER I’ve been following this doll since 06 and he is a STAR. I love you 😍,following doll since 06 star love,NOT,,
23969,@USER This girl lied about her upbringing and every time she opens her mouth it shows how foolish she is. Yet she is still a superstar for the left,girl lied upbringing every time opens mouth shows foolish yet still superstar left,OFF,TIN,IND
88540,@USER @USER If the NDP were to get 26% then @USER would win because the gains by both the NDP and PCs are directly from the Liberals. However I doubt the NDP get over 20%. I had Ches at the start but he performed really bad in the debates but then again there is a lot of ?s about 1/,ndp get 26 would win gains ndp pcs directly liberals however doubt ndp get 20 ches start performed really bad debates lot 1,NOT,,
36933,@USER You must be on your 2nd bottle of vodka if you are gonna say the reps are radicalized! See antifa or blm or feminazis or abolish ICE or msm or anyone else doing your dirty work!,must 2nd bottle vodka gonna say reps radicalized see antifa blm feminazis abolish ice msm anyone else dirty work,NOT,,
86925,@USER She is laughing while she looks at up,laughing looks,NOT,,
95146,@USER @USER @USER @USER @USER Clegg worked for The Tories in Europe. He was the ideal Cameron bedfellow.,clegg worked tories europe ideal cameron bedfellow,NOT,,
28348,@USER So as per new promo it will be Maulis journey so you are making her as a shield because she is the saving grace left the leads less said better,per new promo maulis journey making shield saving grace left leads less said better,NOT,,
12606,@USER @USER @USER @USER He is going to get crushed,going get crushed,NOT,,
32748,100% TRUE! and she is stupid as well! URL,100 true stupid well,OFF,UNT,
15517,@USER This game is completely won and lost in the midfield. We need the defensive pressure high!,game completely lost midfield need defensive pressure high,NOT,,
43949,".@USER rates @USER claim that the SAFE Act is the nation's toughest gun control law mostly false."" URL",rates claim safe act nation toughest gun control law mostly false,OFF,TIN,OTH
71237,@USER @USER @USER I thought liberals were snowflakes,thought liberals snowflakes,NOT,,
21745,@USER @USER Doomsday for NFL,doomsday nfl,NOT,,
50044,@USER Hopefully he is a Titan sooner than later :),hopefully titan sooner later,NOT,,
50878,@USER You are an asshole!,asshole,OFF,TIN,IND
24631,@USER @USER @USER @USER @USER @USER I will admit she hasn’t charted and I blame that on the fact that she is an artist she does things her own way and sometimes not following the trends or staying in a mold will cause you to fall out of the “relevant spotlight”,admit charted blame fact artist things way sometimes following trends staying mold cause fall relevant spotlight,NOT,,
58086,@USER I think that some might be wearing nasks and carruing Antifa flags,think might wearing nasks carruing antifa flags,NOT,,
68183,@USER @USER How much you are paying for patrol... ? Do you think it's because of naheru or Zina... Indira... ?,much paying patrol think naheru zina indira,NOT,,
92936,@USER @USER Liberals get the best of both worlds:  a new slave class that will need their government programs and that will turn And vote for them.  Most importantly they get to feel good about themselves,liberals get best worlds new slave class need government programs turn vote importantly get feel good,NOT,,
57128,@USER The guy is not even a white Romanian he is a gypsy!,guy even white romanian gypsy,OFF,TIN,IND
94119,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER mine I tell him if you act like antifa I will knock your block...you wanna get bad...i dont care how handicap I will take you down,mine tell act like antifa knock block wanna get bad dont care handicap take,NOT,,
27002,@USER No better or worse than your darling brat Antifa bashing people’s head in. Love to see the mug shots. They look like meth heads.,better worse darling brat antifa bashing people head love see mug shots look like meth heads,OFF,TIN,IND
17890,@USER Flake is a perfect name for this weirdo!,flake perfect name weirdo,OFF,TIN,IND
16612,@USER A disgrace,disgrace,NOT,,
88050,@USER He IS in!!!,,NOT,,
94541,@USER also shitbiscuit stole most of the Tempe girls u can't blame that on me..,also shitbiscuit stole tempe girls u blame,OFF,TIN,IND
59325,@USER Corrupt PR government and others are where you look and you know it Gutierrez.,corrupt pr government others look know gutierrez,NOT,,
59539,@USER @USER in every conner coz anti pakistani will not able to attack on our future generation rights,every conner coz anti pakistani able attack future generation rights,OFF,UNT,
67281,@USER So much ass tho,much ass tho,OFF,UNT,
84990,@USER Bono mocks nationalists during his concert in the last free part of Paris.,bono mocks nationalists concert last free part paris,NOT,,
98345,@USER Darcy = Dorsey?   I'm not sure why anyone was expecting a balanced platform when the owner is a satanist.,darcy dorsey sure anyone expecting balanced platform owner satanist,OFF,TIN,IND
45406,@USER @USER @USER So then why was it cool for all the other candidates to discuss issues with Russia over multiple decades?,cool candidates discuss issues russia multiple decades,NOT,,
34423,@USER Packing 💼🕶👢 for TX 🤠👍🏼⚽️♥️- hope you are well🤗 #almostcousins♥️,packing tx ⚽ ️ ♥ ️ hope well almostcousins ♥ ️,NOT,,
59711,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We already established that in the war you are still living. Thats why it isnt happening again,already established war still living thats isnt happening,NOT,,
60076,"@USER My feelings exactly.   I was watching a video of an ANTIFA rally"". They were fighting with and cursing at the police. At one point they began fighting with counterprotesters and one was injured. His cohorts immediately began screaming for someone to call 911. Really?""",feelings exactly watching video antifa rally fighting cursing police one point began fighting counterprotesters one injured cohorts immediately began screaming someone call 911 really,NOT,,
93124,@USER Bernie up to his 🤥. You are not telling the WHOLE TRUTH. #WalkAwayFromDemocratsNow,bernie telling whole truth walkawayfromdemocratsnow,OFF,UNT,
99730,@USER Its still not being updated . Scrapers will get less and less until none are left,still updated scrapers get less less none left,NOT,,
78774,@USER You are the besth,besth,NOT,,
34781,@USER @USER @USER Im not excusing his actions but the counter protesters had no right to block the streets  They are partly to blame as well  2 wrongs dont make a right just like antifa going around physically assaulting people and using weapons to hurt people  But your k with one side doing it,im excusing actions counter protesters right block streets partly blame well 2 wrongs dont make right like antifa going around physically assaulting people using weapons hurt people k one side,NOT,,
78060,@USER He just declassified FISA court info on Carter Page. He is a danger to 🇺🇸security. Loose lips sink ships is his motto,declassified fisa court info carter page danger security loose lips sink ships motto,NOT,,
82649,@USER @USER alec we been knew you are problematic just get over it,alec knew problematic get,NOT,,
53785,"@USER PHOOEY! It wasn't about stepping forward"" it was about @USER helping @USER wield a crude sharp axe on the UK's poor and vulnerable. He is a total hypocrite and fraud in a stupid affected style hat.""",phooey stepping forward helping wield crude sharp axe uk poor vulnerable total hypocrite fraud stupid affected style hat,OFF,TIN,GRP
